year,ronda,piloto_id,constructor_id,puntos,posicion,posicion_inicial,vueltas,status,gap,vuelta_rapida,velocidad_punta_kph
2018,17,brendon_hartley,toro_rosso,0,13,6,52,+1 Lap,NA,1:34.857,220.386
2018,17,alonso,mclaren,0,14,18,52,+1 Lap,NA,1:33.943,222.530
2018,17,vandoorne,mclaren,0,15,19,52,+1 Lap,NA,1:35.023,220.001
2018,17,sirotkin,williams,0,16,17,52,+1 Lap,NA,1:33.985,222.431
2018,17,stroll,williams,0,17,14,52,+1 Lap,NA,1:33.354,223.934
2018,17,leclerc,sauber,0,18,10,38,Mechanical,NA,1:34.515,221.183
2018,17,hulkenberg,renault,0,19,16,37,Engine,NA,1:34.934,220.207
2018,17,kevin_magnussen,haas,0,20,12,8,Collision damage,NA,1:39.908,209.244
2018,18,raikkonen,ferrari,25,1,2,56,Finished,1:34:18.643,1:38.482,201.527
2018,18,max_verstappen,red_bull,18,2,18,56,Finished,+1.281,1:38.246,202.011
2018,18,hamilton,mercedes,15,3,1,56,Finished,+2.342,1:37.392,203.782
2018,18,vettel,ferrari,12,4,5,56,Finished,+18.222,1:38.280,201.941
2018,18,bottas,mercedes,10,5,3,56,Finished,+24.744,1:38.470,201.551
2018,18,hulkenberg,renault,8,6,7,56,Finished,+1:27.210,1:39.548,199.369
2018,18,sainz,renault,6,7,11,56,Finished,+1:34.994,1:39.858,198.750
2018,18,perez,force_india,4,8,10,56,Finished,+1:41.080,1:39.992,198.483
2018,18,brendon_hartley,toro_rosso,2,9,20,55,+1 Lap,NA,1:38.963,200.547
2018,18,ericsson,sauber,1,10,16,55,+1 Lap,NA,1:39.569,199.327
2018,18,vandoorne,mclaren,0,11,17,55,+1 Lap,NA,1:39.915,198.636
2018,18,gasly,toro_rosso,0,12,19,55,+1 Lap,NA,1:40.098,198.273
2018,18,sirotkin,williams,0,13,14,55,+1 Lap,NA,1:39.240,199.987
2018,18,stroll,williams,0,14,15,54,+2 Laps,NA,1:39.646,199.173
2018,18,leclerc,sauber,0,15,9,31,Collision damage,NA,1:40.522,197.437
2018,18,ricciardo,red_bull,0,16,4,8,Battery,NA,1:40.433,197.612
2018,18,grosjean,haas,0,17,8,2,Collision damage,NA,1:41.982,194.610
2018,18,alonso,mclaren,0,18,13,1,Collision,NA,1:40.933,196.633
2018,18,ocon,force_india,0,19,6,56,Disqualified,NA,NA,NA
2018,18,kevin_magnussen,haas,0,20,12,56,Disqualified,NA,NA,NA
2018,19,max_verstappen,red_bull,25,1,2,71,Finished,1:38:28.851,1:19.186,195.670
2018,19,vettel,ferrari,18,2,4,71,Finished,+17.316,1:19.522,194.844
2018,19,raikkonen,ferrari,15,3,6,71,Finished,+49.914,1:20.334,192.874
2018,19,hamilton,mercedes,12,4,3,71,Finished,+1:18.738,1:20.728,191.933
2018,19,bottas,mercedes,10,5,5,70,+1 Lap,NA,1:18.741,196.776
2018,19,hulkenberg,renault,8,6,7,69,+2 Laps,NA,1:20.637,192.150
2018,19,leclerc,sauber,6,7,9,69,+2 Laps,NA,1:20.537,192.388
2018,19,vandoorne,mclaren,4,8,15,69,+2 Laps,NA,1:21.921,189.138
2018,19,ericsson,sauber,2,9,10,69,+2 Laps,NA,1:22.440,187.947
2018,19,gasly,toro_rosso,1,10,20,69,+2 Laps,NA,1:22.755,187.232
2018,19,ocon,force_india,0,11,11,69,+2 Laps,NA,1:22.629,187.517
2018,19,stroll,williams,0,12,17,69,+2 Laps,NA,1:22.983,186.717
2018,19,sirotkin,williams,0,13,19,69,+2 Laps,NA,1:22.640,187.492
2018,19,brendon_hartley,toro_rosso,0,14,14,69,+2 Laps,NA,1:22.438,187.952
2018,19,kevin_magnussen,haas,0,15,16,69,+2 Laps,NA,1:21.874,189.246
2018,19,grosjean,haas,0,16,18,68,+3 Laps,NA,1:21.370,190.419
2018,19,ricciardo,red_bull,0,17,1,61,Engine,NA,1:19.462,194.991
2018,19,perez,force_india,0,18,13,38,Brakes,NA,1:23.545,185.461
2018,19,sainz,renault,0,19,8,28,Suspension,NA,1:22.386,188.070
2018,19,alonso,mclaren,0,20,12,3,Engine,NA,1:24.197,184.025
2018,20,hamilton,mercedes,25,1,1,71,Finished,1:27:09.066,1:11.795,216.065
2018,20,max_verstappen,red_bull,18,2,5,71,Finished,+1.469,1:11.578,216.720
2018,20,raikkonen,ferrari,15,3,4,71,Finished,+4.764,1:11.769,216.143
2018,20,ricciardo,red_bull,12,4,11,71,Finished,+5.193,1:11.343,217.434
2018,20,bottas,mercedes,10,5,3,71,Finished,+22.943,1:10.540,219.909
2018,20,vettel,ferrari,8,6,2,71,Finished,+26.997,1:10.831,219.005
2018,20,leclerc,sauber,6,7,7,71,Finished,+44.199,1:12.082,215.204
2018,20,grosjean,haas,4,8,8,71,Finished,+51.230,1:12.362,214.372
2018,20,kevin_magnussen,haas,2,9,10,71,Finished,+52.857,1:12.206,214.835
2018,20,perez,force_india,1,10,12,70,+1 Lap,NA,1:12.472,214.046
2018,20,brendon_hartley,toro_rosso,0,11,16,70,+1 Lap,NA,1:12.949,212.647
2018,20,sainz,renault,0,12,15,70,+1 Lap,NA,1:12.169,214.945
2018,20,gasly,toro_rosso,0,13,9,70,+1 Lap,NA,1:13.822,210.132
2018,20,vandoorne,mclaren,0,14,20,70,+1 Lap,NA,1:12.968,212.591
2018,20,ocon,force_india,0,15,18,70,+1 Lap,NA,1:12.352,214.401
2018,20,sirotkin,williams,0,16,14,69,+2 Laps,NA,1:14.262,208.887
2018,20,alonso,mclaren,0,17,17,69,+2 Laps,NA,1:12.643,213.542
2018,20,stroll,williams,0,18,19,69,+2 Laps,NA,1:11.751,216.197
2018,20,hulkenberg,renault,0,19,13,32,Overheating,NA,1:14.029,209.544
2018,20,ericsson,sauber,0,20,6,20,Collision,NA,1:15.281,206.059
2018,21,hamilton,mercedes,25,1,1,55,Finished,1:39:40.382,1:41.357,197.267
2018,21,vettel,ferrari,18,2,3,55,Finished,+2.581,1:40.867,198.225
2018,21,max_verstappen,red_bull,15,3,6,55,Finished,+12.706,1:41.909,196.198
2018,21,ricciardo,red_bull,12,4,5,55,Finished,+15.379,1:41.249,197.477
2018,21,bottas,mercedes,10,5,2,55,Finished,+47.957,1:40.953,198.056
2018,21,sainz,renault,8,6,11,55,Finished,+1:12.548,1:41.351,197.278
2018,21,leclerc,sauber,6,7,8,55,Finished,+1:30.789,1:42.876,194.354
2018,21,perez,force_india,4,8,14,55,Finished,+1:31.275,1:42.816,194.467
2018,21,grosjean,haas,2,9,7,54,+1 Lap,NA,1:43.195,193.753
2018,21,kevin_magnussen,haas,1,10,13,54,+1 Lap,NA,1:42.822,194.456
2018,21,alonso,mclaren,0,11,15,54,+1 Lap,NA,1:42.393,195.271
2018,21,brendon_hartley,toro_rosso,0,12,16,54,+1 Lap,NA,1:44.174,191.932
2018,21,stroll,williams,0,13,20,54,+1 Lap,NA,1:44.033,192.192
2018,21,vandoorne,mclaren,0,14,18,54,+1 Lap,NA,1:43.249,193.652
2018,21,sirotkin,williams,0,15,19,54,+1 Lap,NA,1:43.831,192.566
2018,21,gasly,toro_rosso,0,16,17,46,Engine,NA,1:43.988,192.276
2018,21,ocon,force_india,0,17,9,44,Engine,NA,1:43.591,193.012
2018,21,ericsson,sauber,0,18,12,24,Power loss,NA,1:46.077,188.489
2018,21,raikkonen,ferrari,0,19,4,6,Power loss,NA,1:45.198,190.064
2018,21,hulkenberg,renault,0,20,10,0,Collision,NA,NA,NA
2019,1,bottas,mercedes,26,1,2,58,Finished,1:25:27.325,1:25.580,223.075
2019,1,hamilton,mercedes,18,2,1,58,Finished,+20.886,1:26.057,221.839
2019,1,max_verstappen,red_bull,15,3,4,58,Finished,+22.520,1:26.256,221.327
2019,1,vettel,ferrari,12,4,3,58,Finished,+57.109,1:27.954,217.054
2019,1,leclerc,ferrari,10,5,5,58,Finished,+58.203,1:26.926,219.621
2019,1,kevin_magnussen,haas,8,6,7,58,Finished,+1:27.156,1:28.182,216.493
2019,1,hulkenberg,renault,6,7,11,57,+1 Lap,NA,1:28.444,215.851
2019,1,raikkonen,alfa,4,8,9,57,+1 Lap,NA,1:28.270,216.277
2019,1,stroll,racing_point,2,9,16,57,+1 Lap,NA,1:27.568,218.011
2019,1,kvyat,toro_rosso,1,10,15,57,+1 Lap,NA,1:27.448,218.310
2019,1,gasly,red_bull,0,11,17,57,+1 Lap,NA,1:27.229,218.858
2019,1,norris,mclaren,0,12,8,57,+1 Lap,NA,1:28.555,215.581
2019,1,perez,racing_point,0,13,10,57,+1 Lap,NA,1:28.485,215.751
2019,1,albon,toro_rosso,0,14,13,57,+1 Lap,NA,1:28.188,216.478
2019,1,giovinazzi,alfa,0,15,14,57,+1 Lap,NA,1:28.479,215.766
2019,1,russell,williams,0,16,19,56,+2 Laps,NA,1:28.713,215.197
2019,1,kubica,williams,0,17,20,55,+3 Laps,NA,1:29.284,213.821
2019,1,grosjean,haas,0,18,6,29,Wheel,NA,1:28.462,215.807
2019,1,ricciardo,renault,0,19,12,28,Damage,NA,1:29.848,212.478
2019,1,sainz,mclaren,0,20,18,9,Engine,NA,1:30.899,210.022
2019,2,hamilton,mercedes,25,1,3,57,Finished,1:34:21.295,1:33.528,208.314
2019,2,bottas,mercedes,18,2,4,57,Finished,+2.980,1:34.209,206.808
2019,2,leclerc,ferrari,16,3,1,57,Finished,+6.131,1:33.411,208.575
2019,2,max_verstappen,red_bull,12,4,5,57,Finished,+6.408,1:35.311,204.417
2019,2,vettel,ferrari,10,5,2,57,Finished,+36.068,1:34.895,205.313
2019,2,norris,mclaren,8,6,9,57,Finished,+45.754,1:35.777,203.422
2019,2,raikkonen,alfa,6,7,8,57,Finished,+47.470,1:35.589,203.822
2019,2,gasly,red_bull,4,8,13,57,Finished,+58.094,1:35.291,204.460
2019,2,albon,toro_rosso,2,9,12,57,Finished,+1:02.697,1:36.752,201.372
2019,2,perez,racing_point,1,10,14,57,Finished,+1:03.696,1:36.330,202.254
2019,2,giovinazzi,alfa,0,11,16,57,Finished,+1:04.599,1:35.237,204.575
2019,2,kvyat,toro_rosso,0,12,15,56,+1 Lap,NA,1:34.934,205.228
2019,2,kevin_magnussen,haas,0,13,6,56,+1 Lap,NA,1:35.892,203.178
2019,2,stroll,racing_point,0,14,18,56,+1 Lap,NA,1:37.037,200.781
2019,2,russell,williams,0,15,19,56,+1 Lap,NA,1:37.313,200.211
2019,2,kubica,williams,0,16,20,55,+2 Laps,NA,1:37.903,199.005
2019,2,hulkenberg,renault,0,17,17,53,Engine,NA,1:35.215,204.623
2019,2,ricciardo,renault,0,18,10,53,Out of fuel,NA,1:36.697,201.487
2019,2,sainz,mclaren,0,19,7,53,Collision damage,NA,1:35.586,203.829
2019,2,grosjean,haas,0,20,11,16,Retired,NA,1:37.262,200.316
2019,3,hamilton,mercedes,25,1,2,56,Finished,1:32:06.350,1:35.892,204.642
2019,3,bottas,mercedes,18,2,1,56,Finished,+6.552,1:34.872,206.842
2019,3,vettel,ferrari,15,3,3,56,Finished,+13.774,1:34.836,206.921
2019,3,max_verstappen,red_bull,12,4,5,56,Finished,+27.627,1:36.143,204.108
2019,3,leclerc,ferrari,10,5,4,56,Finished,+31.276,1:34.860,206.869
2019,3,gasly,red_bull,9,6,6,56,Finished,+1:29.307,1:34.742,207.126
2019,3,ricciardo,renault,6,7,7,55,+1 Lap,NA,1:38.632,198.957
2019,3,perez,racing_point,4,8,12,55,+1 Lap,NA,1:38.702,198.816
2019,3,raikkonen,alfa,2,9,13,55,+1 Lap,NA,1:37.812,200.625
2019,3,albon,toro_rosso,1,10,0,55,+1 Lap,NA,1:38.901,198.416
2019,3,grosjean,haas,0,11,10,55,+1 Lap,NA,1:36.873,202.570
2019,3,stroll,racing_point,0,12,16,55,+1 Lap,NA,1:36.678,202.978
2019,3,kevin_magnussen,haas,0,13,9,55,+1 Lap,NA,1:37.471,201.327
2019,3,sainz,mclaren,0,14,14,55,+1 Lap,NA,1:37.502,201.263
2019,3,giovinazzi,alfa,0,15,19,55,+1 Lap,NA,1:38.048,200.142
2019,3,russell,williams,0,16,17,54,+2 Laps,NA,1:37.283,201.716
2019,3,kubica,williams,0,17,18,54,+2 Laps,NA,1:39.772,196.684
2019,3,norris,mclaren,0,18,15,50,Collision,NA,1:38.346,199.536
2019,3,kvyat,toro_rosso,0,19,11,41,Collision,NA,1:37.975,200.291
2019,3,hulkenberg,renault,0,20,8,16,Power Unit,NA,1:39.677,196.871
2019,4,bottas,mercedes,25,1,1,51,Finished,1:31:52.942,1:44.024,207.748
2019,4,hamilton,mercedes,18,2,2,51,Finished,+1.524,1:44.166,207.465
2019,4,vettel,ferrari,15,3,3,51,Finished,+11.739,1:44.629,206.546
2019,4,max_verstappen,red_bull,12,4,4,51,Finished,+17.493,1:44.794,206.221
2019,4,leclerc,ferrari,11,5,8,51,Finished,+1:09.107,1:43.009,209.795
2019,4,perez,racing_point,8,6,5,51,Finished,+1:16.416,1:45.524,204.795
2019,4,sainz,mclaren,6,7,9,51,Finished,+1:23.826,1:45.807,204.247
2019,4,norris,mclaren,4,8,7,51,Finished,+1:40.268,1:45.394,205.047
2019,4,stroll,racing_point,2,9,13,51,Finished,+1:43.816,1:46.009,203.858
2019,4,raikkonen,alfa,1,10,0,50,+1 Lap,NA,1:46.479,202.958
2019,4,albon,toro_rosso,0,11,11,50,+1 Lap,NA,1:45.754,204.349
2019,4,giovinazzi,alfa,0,12,17,50,+1 Lap,NA,1:45.969,203.935
2019,4,kevin_magnussen,haas,0,13,12,50,+1 Lap,NA,1:46.682,202.572
2019,4,hulkenberg,renault,0,14,15,50,+1 Lap,NA,1:47.407,201.204
2019,4,russell,williams,0,15,16,49,+2 Laps,NA,1:47.251,201.497
2019,4,kubica,williams,0,16,0,49,+2 Laps,NA,1:47.709,200.640
2019,4,gasly,red_bull,0,17,0,38,Transmission,NA,1:45.712,204.430
2019,4,grosjean,haas,0,18,14,38,Brakes,NA,1:48.517,199.146
2019,4,kvyat,toro_rosso,0,19,6,33,Collision,NA,1:47.681,200.692
2019,4,ricciardo,renault,0,20,10,31,Collision,NA,1:46.767,202.410
2019,5,hamilton,mercedes,26,1,2,66,Finished,1:35:50.443,1:18.492,213.499
2019,5,bottas,mercedes,18,2,1,66,Finished,+4.074,1:18.737,212.835
2019,5,max_verstappen,red_bull,15,3,4,66,Finished,+7.679,1:19.769,210.081
2019,5,vettel,ferrari,12,4,3,66,Finished,+9.167,1:19.820,209.947
2019,5,leclerc,ferrari,10,5,5,66,Finished,+13.361,1:20.002,209.469
2019,5,gasly,red_bull,8,6,6,66,Finished,+19.576,1:20.536,208.080
2019,5,kevin_magnussen,haas,6,7,8,66,Finished,+28.159,1:20.770,207.478
2019,5,sainz,mclaren,4,8,12,66,Finished,+32.342,1:20.859,207.249
2019,5,kvyat,toro_rosso,2,9,9,66,Finished,+33.056,1:20.726,207.591
2019,5,grosjean,haas,1,10,7,66,Finished,+34.641,1:21.057,206.743
2019,5,albon,toro_rosso,0,11,11,66,Finished,+35.445,1:21.028,206.817
2019,5,ricciardo,renault,0,12,13,66,Finished,+36.758,1:20.615,207.876
2019,5,hulkenberg,renault,0,13,0,66,Finished,+39.241,1:21.282,206.171
2019,5,raikkonen,alfa,0,14,14,66,Finished,+41.803,1:21.382,205.917
2019,5,perez,racing_point,0,15,15,66,Finished,+46.877,1:21.859,204.717
2019,5,giovinazzi,alfa,0,16,18,66,Finished,+47.691,1:21.833,204.782
2019,5,russell,williams,0,17,19,65,+1 Lap,NA,1:22.382,203.418
2019,5,kubica,williams,0,18,17,65,+1 Lap,NA,1:23.202,201.413
2019,5,stroll,racing_point,0,19,16,44,Collision,NA,1:23.226,201.355
2019,5,norris,mclaren,0,20,10,44,Collision,NA,1:22.561,202.977
2019,6,hamilton,mercedes,25,1,1,78,Finished,1:43:28.437,1:16.167,157.721
2019,6,vettel,ferrari,18,2,4,78,Finished,+2.602,1:16.277,157.494
2019,6,bottas,mercedes,15,3,2,78,Finished,+3.162,1:15.163,159.828
2019,6,max_verstappen,red_bull,12,4,3,78,Finished,+5.537,1:16.229,157.593
2019,6,gasly,red_bull,11,5,8,78,Finished,+9.946,1:14.279,161.730
2019,6,sainz,mclaren,8,6,9,78,Finished,+53.454,1:15.891,158.295
2019,6,kvyat,toro_rosso,6,7,7,78,Finished,+54.574,1:16.288,157.471
2019,6,albon,toro_rosso,4,8,10,78,Finished,+55.200,1:15.607,158.890
2019,6,ricciardo,renault,2,9,6,78,Finished,+1:00.894,1:15.697,158.701
2019,6,grosjean,haas,1,10,13,78,Finished,+1:01.034,1:16.746,156.531
2019,6,norris,mclaren,0,11,12,78,Finished,+1:06.801,1:16.413,157.214
2019,6,perez,racing_point,0,12,16,77,+1 Lap,NA,1:16.613,156.803
2019,6,hulkenberg,renault,0,13,11,77,+1 Lap,NA,1:16.276,157.496
2019,6,kevin_magnussen,haas,0,14,5,77,+1 Lap,NA,1:16.992,156.031
2019,6,russell,williams,0,15,19,77,+1 Lap,NA,1:17.038,155.938
2019,6,stroll,racing_point,0,16,17,77,+1 Lap,NA,1:16.379,157.284
2019,6,raikkonen,alfa,0,17,14,77,+1 Lap,NA,1:16.436,157.166
2019,6,kubica,williams,0,18,20,77,+1 Lap,NA,1:17.388,155.233
2019,6,giovinazzi,alfa,0,19,18,76,+2 Laps,NA,1:16.299,157.448
2019,6,leclerc,ferrari,0,20,15,16,Collision,NA,1:19.151,151.775
2019,7,hamilton,mercedes,25,1,2,70,Finished,1:29:07.084,1:14.813,209.851
2019,7,vettel,ferrari,18,2,1,70,Finished,+3.658,1:14.875,209.677
2019,7,leclerc,ferrari,15,3,3,70,Finished,+4.696,1:14.356,211.140
2019,7,bottas,mercedes,13,4,6,70,Finished,+51.043,1:13.078,214.833
2019,7,max_verstappen,red_bull,10,5,9,70,Finished,+57.655,1:14.767,209.980
2019,7,ricciardo,renault,8,6,4,69,+1 Lap,NA,1:16.075,206.370
2019,7,hulkenberg,renault,6,7,7,69,+1 Lap,NA,1:15.995,206.587
2019,7,gasly,red_bull,4,8,5,69,+1 Lap,NA,1:16.157,206.147
2019,7,stroll,racing_point,2,9,17,69,+1 Lap,NA,1:16.043,206.456
2019,7,kvyat,toro_rosso,1,10,10,69,+1 Lap,NA,1:16.198,206.036
2019,7,sainz,mclaren,0,11,11,69,+1 Lap,NA,1:16.471,205.301
2019,7,perez,racing_point,0,12,15,69,+1 Lap,NA,1:16.314,205.723
2019,7,giovinazzi,alfa,0,13,12,69,+1 Lap,NA,1:16.365,205.586
2019,7,grosjean,haas,0,14,14,69,+1 Lap,NA,1:16.245,205.909
2019,7,raikkonen,alfa,0,15,16,69,+1 Lap,NA,1:15.442,208.101
2019,7,russell,williams,0,16,18,68,+2 Laps,NA,1:17.241,203.254
2019,7,kevin_magnussen,haas,0,17,0,68,+2 Laps,NA,1:17.309,203.075
2019,7,kubica,williams,0,18,19,67,+3 Laps,NA,1:17.285,203.139
2019,7,albon,toro_rosso,0,19,13,59,Collision damage,NA,1:17.151,203.491
2019,7,norris,mclaren,0,20,8,8,Suspension,NA,1:18.023,201.217
2019,8,hamilton,mercedes,25,1,1,53,Finished,1:24:31.198,1:32.764,226.717
2019,8,bottas,mercedes,18,2,2,53,Finished,+18.056,1:33.586,224.725
2019,8,leclerc,ferrari,15,3,3,53,Finished,+18.985,1:33.828,224.146
2019,8,max_verstappen,red_bull,12,4,4,53,Finished,+34.905,1:34.162,223.351
2019,8,vettel,ferrari,11,5,7,53,Finished,+1:02.796,1:32.740,226.775
2019,8,sainz,mclaren,8,6,6,53,Finished,+1:35.462,1:34.561,222.408
2019,8,raikkonen,alfa,6,7,12,52,+1 Lap,NA,1:34.873,221.677
2019,8,hulkenberg,renault,4,8,13,52,+1 Lap,NA,1:34.950,221.497
2019,8,norris,mclaren,2,9,5,52,+1 Lap,NA,1:34.754,221.955
2019,8,gasly,red_bull,1,10,9,52,+1 Lap,NA,1:35.197,220.922
2019,8,ricciardo,renault,0,11,8,52,+1 Lap,NA,1:35.150,221.032
2019,8,perez,racing_point,0,12,14,52,+1 Lap,NA,1:35.014,221.348
2019,8,stroll,racing_point,0,13,17,52,+1 Lap,NA,1:34.924,221.558
2019,8,kvyat,toro_rosso,0,14,19,52,+1 Lap,NA,1:35.225,220.857
2019,8,albon,toro_rosso,0,15,11,52,+1 Lap,NA,1:35.029,221.313
2019,8,giovinazzi,alfa,0,16,10,52,+1 Lap,NA,1:35.115,221.113
2019,8,kevin_magnussen,haas,0,17,15,52,+1 Lap,NA,1:35.692,219.780
2019,8,kubica,williams,0,18,18,51,+2 Laps,NA,1:36.608,217.696
2019,8,russell,williams,0,19,20,51,+2 Laps,NA,1:35.830,219.463
2019,8,grosjean,haas,0,20,16,44,Retired,NA,1:35.691,219.782
2019,9,max_verstappen,red_bull,26,1,2,71,Finished,1:22:01.822,1:07.475,230.378
2019,9,leclerc,ferrari,18,2,1,71,Finished,+2.724,1:07.994,228.620
2019,9,bottas,mercedes,15,3,3,71,Finished,+18.960,1:08.565,226.716
2019,9,vettel,ferrari,12,4,9,71,Finished,+19.610,1:07.676,229.694
2019,9,hamilton,mercedes,10,5,4,71,Finished,+22.805,1:08.050,228.432
2019,9,norris,mclaren,8,6,5,70,+1 Lap,NA,1:08.699,226.274
2019,9,gasly,red_bull,6,7,8,70,+1 Lap,NA,1:08.790,225.974
2019,9,sainz,mclaren,4,8,19,70,+1 Lap,NA,1:08.117,228.207
2019,9,raikkonen,alfa,2,9,6,70,+1 Lap,NA,1:09.126,224.876
2019,9,giovinazzi,alfa,1,10,7,70,+1 Lap,NA,1:09.051,225.120
2019,9,perez,racing_point,0,11,13,70,+1 Lap,NA,1:09.061,225.087
2019,9,ricciardo,renault,0,12,12,70,+1 Lap,NA,1:08.019,228.536
2019,9,hulkenberg,renault,0,13,15,70,+1 Lap,NA,1:09.248,224.480
2019,9,stroll,racing_point,0,14,14,70,+1 Lap,NA,1:09.288,224.350
2019,9,albon,toro_rosso,0,15,18,70,+1 Lap,NA,1:08.946,225.463
2019,9,grosjean,haas,0,16,11,70,+1 Lap,NA,1:08.987,225.329
2019,9,kvyat,toro_rosso,0,17,16,70,+1 Lap,NA,1:09.498,223.672
2019,9,russell,williams,0,18,0,69,+2 Laps,NA,1:09.926,222.303
2019,9,kevin_magnussen,haas,0,19,10,69,+2 Laps,NA,1:08.903,225.604
2019,9,kubica,williams,0,20,17,68,+3 Laps,NA,1:10.964,219.051
2019,10,hamilton,mercedes,26,1,2,52,Finished,1:21:08.452,1:27.369,242.735
2019,10,bottas,mercedes,18,2,1,52,Finished,+24.928,1:27.406,242.633
2019,10,leclerc,ferrari,15,3,3,52,Finished,+30.117,1:29.313,237.452
2019,10,gasly,red_bull,12,4,5,52,Finished,+34.692,1:29.544,236.839
2019,10,max_verstappen,red_bull,10,5,4,52,Finished,+39.458,1:29.272,237.561
2019,10,sainz,mclaren,8,6,13,52,Finished,+53.639,1:29.757,236.277
2019,10,ricciardo,renault,6,7,7,52,Finished,+54.401,1:29.624,236.628
2019,10,raikkonen,alfa,4,8,12,52,Finished,+1:05.540,1:30.034,235.551
2019,10,kvyat,toro_rosso,2,9,17,52,Finished,+1:06.720,1:29.910,235.875
2019,10,hulkenberg,renault,1,10,10,52,Finished,+1:12.733,1:29.949,235.773
2019,10,norris,mclaren,0,11,8,52,Finished,+1:14.281,1:29.636,236.596
2019,10,albon,toro_rosso,0,12,9,52,Finished,+1:15.617,1:30.872,233.378
2019,10,stroll,racing_point,0,13,18,52,Finished,+1:21.086,1:29.390,237.248
2019,10,russell,williams,0,14,19,51,+1 Lap,NA,1:31.013,233.017
2019,10,kubica,williams,0,15,20,51,+1 Lap,NA,1:31.509,231.754
2019,10,vettel,ferrari,0,16,6,51,+1 Lap,NA,1:28.733,239.004
2019,10,perez,racing_point,0,17,15,51,+1 Lap,NA,1:29.456,237.072
2019,10,giovinazzi,alfa,0,18,11,18,Spun off,NA,1:32.464,229.360
2019,10,grosjean,haas,0,19,14,9,Collision,NA,1:34.350,224.775
2019,10,kevin_magnussen,haas,0,20,16,6,Collision,NA,1:33.425,227.001
2019,11,max_verstappen,red_bull,26,1,2,64,Finished,1:44:31.275,1:16.645,214.839
2019,11,vettel,ferrari,18,2,20,64,Finished,+7.333,1:16.794,214.423
2019,11,kvyat,toro_rosso,15,3,14,64,Finished,+8.305,1:17.708,211.900
2019,11,stroll,racing_point,12,4,15,64,Finished,+8.966,1:17.831,211.566
2019,11,sainz,mclaren,10,5,7,64,Finished,+9.583,1:17.841,211.538
2019,11,albon,toro_rosso,8,6,16,64,Finished,+10.052,1:17.850,211.514
2019,11,grosjean,haas,6,7,6,64,Finished,+16.838,1:17.746,211.797
2019,11,kevin_magnussen,haas,4,8,12,64,Finished,+18.765,1:17.507,212.450
2019,11,hamilton,mercedes,2,9,1,64,Finished,+19.667,1:18.811,208.935
2019,11,kubica,williams,1,10,18,64,Finished,+24.987,1:19.062,208.271
2019,11,russell,williams,0,11,17,64,Finished,+26.404,1:17.485,212.510
2019,11,raikkonen,alfa,0,12,5,64,Finished,+42.214,1:19.563,206.960
2019,11,giovinazzi,alfa,0,13,11,64,Finished,+43.849,1:19.300,207.646
2019,11,gasly,red_bull,0,14,4,61,Collision,NA,1:17.495,212.483
2019,11,bottas,mercedes,0,15,3,56,Accident,NA,1:18.272,210.374
2019,11,hulkenberg,renault,0,16,9,39,Accident,NA,1:29.576,183.826
2019,11,leclerc,ferrari,0,17,10,27,Accident,NA,1:27.697,187.764
2019,11,norris,mclaren,0,18,19,25,Power loss,NA,1:31.081,180.788
2019,11,ricciardo,renault,0,19,13,13,Exhaust,NA,1:32.654,177.719
2019,11,perez,racing_point,0,20,8,1,Spun off,NA,NA,NA
2019,12,hamilton,mercedes,25,1,3,70,Finished,1:35:03.796,1:18.528,200.840
2019,12,max_verstappen,red_bull,19,2,1,70,Finished,+17.796,1:17.103,204.552
2019,12,vettel,ferrari,15,3,5,70,Finished,+1:01.433,1:19.786,197.673
2019,12,leclerc,ferrari,12,4,4,70,Finished,+1:05.250,1:20.493,195.937
2019,12,sainz,mclaren,10,5,8,69,+1 Lap,NA,1:21.002,194.706
2019,12,gasly,red_bull,8,6,6,69,+1 Lap,NA,1:21.045,194.602
2019,12,raikkonen,alfa,6,7,10,69,+1 Lap,NA,1:20.880,195.000
2019,12,bottas,mercedes,4,8,2,69,+1 Lap,NA,1:19.331,198.807
2019,12,norris,mclaren,2,9,7,69,+1 Lap,NA,1:21.188,194.260
2019,12,albon,toro_rosso,1,10,12,69,+1 Lap,NA,1:20.621,195.626
2019,12,perez,racing_point,0,11,16,69,+1 Lap,NA,1:21.734,192.962
2019,12,hulkenberg,renault,0,12,11,69,+1 Lap,NA,1:21.650,193.161
2019,12,kevin_magnussen,haas,0,13,14,69,+1 Lap,NA,1:21.008,194.691
2019,12,ricciardo,renault,0,14,20,69,+1 Lap,NA,1:20.839,195.098
2019,12,kvyat,toro_rosso,0,15,13,68,+2 Laps,NA,1:21.932,192.496
2019,12,russell,williams,0,16,15,68,+2 Laps,NA,1:22.386,191.435
2019,12,stroll,racing_point,0,17,18,68,+2 Laps,NA,1:20.603,195.670
2019,12,giovinazzi,alfa,0,18,17,68,+2 Laps,NA,1:23.134,189.712
2019,12,kubica,williams,0,19,19,67,+3 Laps,NA,1:23.436,189.026
2019,12,grosjean,haas,0,20,9,49,Water pressure,NA,1:22.809,190.457
2019,13,leclerc,ferrari,25,1,1,44,Finished,1:23:45.710,1:46.664,236.390
2019,13,hamilton,mercedes,18,2,3,44,Finished,+0.981,1:46.580,236.577
2019,13,bottas,mercedes,15,3,4,44,Finished,+12.585,1:46.465,236.832
